snapshot_time_utc,league,type,id,name,category,details_id,divine_value,exalted_value,chaos_value,max_volume_currency,max_volume_rate,volume_primary_value,sparkline_total_change
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,alch,Orb of Alchemy,Currency,orb-of-alchemy,0.0178776,1.04,1.4352,exalted,0.9598,22744,65.35
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,exalted,Exalted Orb,Currency,exalted-orb,0.01719,1.0,1.38,divine,58.19,1880187,-32.99
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,ancient-infuser,Ancient Infuser,Vaal,ancient-infuser,0.15127200000000002,8.8,12.144,exalted,0.1136,193.7,-23.08
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,annul,Orb of Annulment,Currency,orb-of-annulment,0.1681182,9.78,13.496399999999998,exalted,0.1023,41812,152.0
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,architects-orb,Architect's Orb,Vaal,architects-orb,0.3898692,22.68,31.298399999999997,exalted,0.04409,1066,94.29
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,divine,Divine Orb,Currency,divine-orb,1.0002861,58.19,80.30219999999998,exalted,0.01719,1880187,46.25
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,artificers,Artificer's Orb,Currency,artificers-orb,0.006344829,0.3691,0.509358,exalted,2.71,3095,35.23
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,chaos,Chaos Orb,Currency,chaos-orb,0.012467906999999999,0.7253,1.0009139999999999,exalted,1.38,44093,-48.23
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,artificers-shard,Artificer's Shard,Currency,artificers-shard,0.003589272,0.2088,0.288144,exalted,4.79,9.5,30.53
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,aug,Orb of Augmentation,Currency,orb-of-augmentation,0.0014778243,0.08597,0.1186386,exalted,11.63,3709,86.06
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,bauble,Glassblower's Bauble,Currency,glassblowers-bauble,0.0226908,1.32,1.8215999999999999,exalted,0.7604,7487,404.1
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,chance,Orb of Chance,Currency,orb-of-chance,0.2136717,12.43,17.153399999999998,exalted,0.08045,81050,143.4
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,chance-shard,Chance Shard,Currency,chance-shard,0.0180495,1.05,1.4489999999999998,exalted,0.951,2731,155.4
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,etcher,Arcanist's Etcher,Currency,arcanists-etcher,0.002090304,0.1216,0.16780799999999998,exalted,8.22,596.8,35.24
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,fracturing-orb,Fracturing Orb,Currency,fracturing-orb,3.8247750000000003,222.5,307.04999999999995,divine,0.2615,24255,129.4
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,greater-regal-orb,Greater Regal Orb,Currency,greater-regal-orb,0.0440064,2.56,3.5328,exalted,0.3906,5784,-52.64
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,lesser-jewellers-orb,Lesser Jeweller's Orb,Currency,lesser-jewellers-orb,0.0013346316,0.07764,0.1071432,exalted,12.88,366.3,-73.28
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,perfect-chaos-orb,Perfect Chaos Orb,Currency,perfect-chaos-orb,1.2921723,75.17,103.7346,exalted,0.0133,11389,110.9
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,perfect-exalted-orb,Perfect Exalted Orb,Currency,perfect-exalted-orb,1.801512,104.8,144.624,exalted,0.009538,50815,89.5
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,perfect-jewellers-orb,Perfect Jeweller's Orb,Currency,perfect-jewellers-orb,1.315035,76.5,105.57,exalted,0.01307,198871,93.86
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,perfect-regal-orb,Perfect Regal Orb,Currency,perfect-regal-orb,0.28758870000000003,16.73,23.0874,exalted,0.05978,9114,-0.11
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,regal,Regal Orb,Currency,regal-orb,0.0061884,0.36,0.49679999999999996,exalted,2.78,8476,26.33
2026-06-01T05:59:35+00:00,Runes of Aldur,Currency,scrap,Armourer's Scrap,Currency,armourers-scrap,0.012165363,0.7077,0.9766259999999999,exalted,1.41,46424,433.2
